id,split,text,teks_bersih,label_asli,prediksi_svm,prediksi_nb,svm_benar,nb_benar
93,train,"makan malam bersama . seluruh keluarga . di hari ulang tahun suami . menjadi sangat berkesan , dengan suasana yang menawan di 18th trans luxury hotel . pelayanan yang sangat ramah dari mas tian . tidak perlu menunggu lama , makanan dan minuman yang dipesan . hitam angus steak dengan saus teriyakiny top markotop . sop buntut nya sudah tidak perlu diragukan . enak .",makan malam keluarga ulang tahun suami kesan suasana tawan th trans luxury hotel layan ramah mas tian tunggu makan minum pes hitam angus steak saus teriyakiny top markotop sop buntut ragu,positif,positif,positif,ya,ya
94,train,"makan ke sana dengan pasangan di malam hari . dapat suasana romantis nya , udara nya sejuk . kebetulan memesan menu rawon , yang walaupun cuaca dingin , tetapi tetap hangat sepanjang malam . harga nya relatif mahal , tapi sepadan dengan pengalaman makan yang didapatkan",makan pasang malam suasana romantis udara sejuk mes menu rawon cuaca dingin hangat malam harga relatif mahal padan alam makan dapat,positif,positif,positif,ya,ya
95,train,harus nya driver gocar tahu diri kalau mau cari tambahan tidak begitu cara nya .,driver gocar cari tambah,negatif,negatif,negatif,ya,ya
96,train,"sejak pindah nya fungiyaki ramen dan sushi bar yang tadinya berlokasi di cibabat cimahi , saya agak kebingungan mencari tempat makan yang menyajikan ramen di area di dekat nya . sampai secara tidak sengaja melakukan pemesanan makanan lewat aplikasi ojek online , dan mendapatkan ramen pelayanan pelanggan yang mirip dengan di fungiyaki dulu di sini . mangkok ramen terletak di melong asih , bandung .",pindah fungiyaki ramen sushi bar lokasi cibabat cimahi bingung cari makan saji ramen area sengaja mesan makan aplikasi ojek online ramen layan langgan fungiyaki mangkok ramen letak long asih bandung,positif,positif,positif,ya,ya
97,train,tidak pantas dipercaya,percaya,negatif,negatif,negatif,ya,ya
98,train,yang menjadi ciri khas di easton sebenarnya kue talas yang tidak banyak ditemui di tempat lain . namun masih banyak menu lain dan minuman yang ditawarkan di sini .,ciri khas easton kue talas temu menu minum tawar,positif,positif,positif,ya,ya
99,train,"saya datang ke sini 2 kali bersama teman-teman dan rekan kerja pada bulan juni 2016 . kami memesan paket buka puasa bbq dan suki . makanan sangat enak dan sesuai harga nya . awal nya saya ragu karena lokasi nya , tapi ternyata interior restoran sangat bagus . pelayanan nya juga cukup baik .",teman teman rekan juni mes paket buka puasa bbq suki makan sesuai harga ragu lokasi interior restoran bagus layan,positif,positif,positif,ya,ya
100,train,ganjal perut saat ingin makan cepat . lokasi makanan cepat saji kfc di sini sangat strategis . harga samalah dengan outlet lai nya . cocok buat yang mau makan cepat dan bawa anak-anak .,ganjal perut makan cepat lokasi makan cepat saji kfc strategis harga sama outlet lai cocok makan cepat bawa anak anak,positif,positif,positif,ya,ya
101,train,"tidak menyangka kafe ini 24 jam , makanan nya murah dan royal banget dengan keju nya . harus mantap harus coba . favorit sekali tempat ini . pas banget buat nongkrong atau yang hanya sekadar cari cemilan doang .",sangka kafe jam makan murah royal banget keju mantap coba favorit pas banget nongkrong cari cemilan doang,positif,positif,positif,ya,ya
102,train,"viralkan saja , paling nanti kalau ketangkap ujung-ujung nya merengek-rengek minta maaf , basi",viralkan tangkap ujung ujung rengek rengek maaf basi,negatif,negatif,negatif,ya,ya
103,train,"banyak sekali warung makan di kota bandung , namun , warung ibu imas ini memiliki ciri khas yang tiada dua nya , yaitu sambal nya yang luar biasa pedas . bagi lidah orang sumatera atau minang cocok banget untuk dicoba , warung ibu imas menyajikan berbagai macam lauk pauk yang bisa di santap dengan harga yang relatif terjangkau .",warung makan kota bandung warung imas milik ciri khas tiada sambal pedas lidah sumatera mang cocok banget coba warung imas saji lauk pauk santap harga relatif jangkau,positif,positif,positif,ya,ya
104,train,"warna tidak sesuai tetapi okelah , lain kali mohon perhatikan warna yang dipesan",warna sesuai oke perhati warna pes,negatif,negatif,positif,ya,tidak
105,train,tempat ini terkenal banget di kalangan mahasiswa . karena selain enak harga nya juga termasuk murah kalau menurut saya . top deh .,kenal banget kalang mahasiswa harga murah top deh,positif,positif,positif,ya,ya
106,train,"utang negara beda sama utang perorangan yang kalau orang nya mati , utang nya bingung siapa yang bayar , negara mah aakan pernah mati , rakyat yang akhirnya rugi",utang negara beda utang orang mati utang bingung bayar negara mah aakan mati rakyat rugi,negatif,negatif,negatif,ya,ya
107,train,mau marah sama koneksi indosat,marah koneksi indosat,negatif,negatif,negatif,ya,ya
108,train,"kafe ini berada di dago yang cukup dingin dan sejuk . kafe ini sangat indah pada malam hari , dan merupakan tempat nongkrong atau tempat untuk keluarga . makanan di sini rata-rata cukup enak daripada di tempat yang lain , walaupun harga nya juga cukup mahal . pemandangan di kafe ini bagi saya merupakan yang terbaik di bandung . karena dekat langsung dengan kota .",kafe dago dingin sejuk kafe indah malam nongkrong keluarga makan rata rata harga mahal pandang kafe baik bandung kota,positif,positif,positif,ya,ya
109,train,"waktu kami datang kami dalam daftar tunggu , walau banyak tersedia kursi kosong , mungkin beberapa tidak terpakai , namun staf tetap ramah walau ada beberapa pelanggan yang tidak senang dengan menunggu sambil melihat banyak kursi yang kosong . order makanan di belakang restoran , dan menu nya lumayan enak bagi kami . ini kunjungan kedua kami , dan satu hal yang mengingatkan kami adalah penjual balon .",waktu daftar tunggu sedia kursi kosong pakai staf ramah langgan senang tunggu kursi kosong order makan restoran menu lumayan kunjung jual balon,positif,positif,positif,ya,ya
110,train,"kesan pertama menginap di rumah stroberi , cek in tidak bisa jam 2 siang karena yang menginap sebelumnya terlambat cek out , tidak ada apa pun yang ditawarkan pihak staf rumah stroberi saat kami harus selama satu jam menunggu kamar dibersihkan . kemudian kami juga diberitahukan bahwa restoran tutup jam 5 sore sehingga jika ingin memesan makanan untuk makan malam harus sebelum jam 5 sore . cukup menyebalkan .",kesan inap rumah stroberi cek in jam siang inap lambat cek out tawar staf rumah stroberi jam tunggu kamar bersih diberitahukan restoran tutup jam sore mes makan makan malam jam sore sebal,negatif,negatif,positif,ya,tidak
111,train,kamera nya xiaomi selalu jelek kalau dipakai di tempat yang kurang cahaya,kamera xiaomi jelek pakai cahaya,negatif,negatif,negatif,ya,ya
112,train,hanya untuk pencitraan demi mencari simpati dari rakyat yang sudah tidak percaya terhadap polisi . lihatlah kehidupan jenderal - jendral polisi semuanya kaya raya .,citra cari simpati rakyat percaya polisi lihat hidup jenderal jendral polisi kaya raya,negatif,negatif,negatif,ya,ya
113,train,"tempat unik , makanan lumayan enak . suasana pagi dan malam benar-benar berbeda . kalau malam lebih romantis . tempat yang wajib dicoba :",unik makan lumayan suasana pagi malam beda malam romantis wajib coba,positif,positif,positif,ya,ya
114,train,"capek mengantre , capek mencari tempat duduk , cape duduk . buat yang tidak punya waktu lama dan sudah kelaperan , mendingan tidak ke sini . saya ke sini pas liburan lebaran makanan di ruko-ruko sekitar sini juga rada mahal dan rasanya standar .",capek antre capek cari duduk cape duduk waktu kelaperan mending pas libur lebaran makan ruko ruko rada mahal standar,negatif,negatif,negatif,ya,ya
115,train,"mencicipi makanan sunda pada umum nya sama . baik dari hidangan maupun rasa . tetapi mencoba menu nasi timbel di cibiuk terasa berbeda karena sambal nya luar biasa . saya bukan penyuka hidangan pedas , namun rasa sambal di cibiuk terasa pas di lidah",cicip makan sunda umum hidang coba menu nasi timbel cibiuk beda sambal suka hidang pedas sambal cibiuk pas lidah,positif,positif,positif,ya,ya
116,train,"untuk rasa biasa , hanya ada sensasi tersendiri , suasana . pemandangan . dekorasi . hawa . berkesan sekali bagi kami yang selalu berkutik di jakarta yang padat dan panas",sensasi sendiri suasana pandang dekorasi hawa kesan kutik jakarta padat panas,positif,positif,positif,ya,ya
117,train,by the way agak dikit menyesal sih beli binder di deoni dan tadi ke gramed harga nya beda dikit doang dan warna nya macam-macam .,by the way dikit sesal sih beli binder deoni gramed harga beda dikit doang warna,negatif,negatif,negatif,ya,ya
118,train,"saat itu saya beserta keluarga ingin makan bersama , dan saya menyarankan untuk mencoba makan di retaurant ini . setelah saya dan keluarga memesan dan mencoba semua pesanan kami , kesimpulan yang bisa saya ambil dari makan di restoran ini adalah perfect , awesome , absolutely bagus . semuanya enak banget , apalagi kepiting telur asin nya . nikmat hingga ke cangkang-cangkang kepiting nya . porsi nya banyaak , buat sekeluarga juga cukup .",serta keluarga makan saran coba makan retaurant keluarga mes coba pesan simpul ambil makan restoran perfect awesome absolutely bagus banget kepiting telur asin nikmat cangkang cangkang kepiting porsi banyaak keluarga,positif,positif,positif,ya,ya
119,train,"secara umum tempat ini sangat membuat betah untuk duduk bersama teman teman . variasi menu yang banyak , dan kualitas penyajian yang baik di tunjukkan oleh restoran ini . interior nya akan membuat betah untuk foto-foto , namun di sisi lain dalam aspek harga dibanding kafe / restoran sejenis secara harga cukup di atas rata-rata .",umum betah duduk teman teman variasi menu kualitas saji tunjuk restoran interior betah foto foto sisi aspek harga banding kafe restoran jenis harga rata rata,positif,positif,positif,ya,ya
120,train,"bagi yang menyukai keju , richeese factory dapat menjadi salah satu alternatif untuk mencoba olahan keju dengan cara yang unik , yaitu dicampur dengan ayam bumbu . saya pribadi , paling suka memesan fire wings level 1 , dengan bumbu keju tentunya . bagi saya yang tidak begitu kuat akan kedahsyatan rasa pedas , level 1 dirasa cukup untuk saya . pernah sekali saya mencoba level 2 dan mantap .",suka keju richeese factory salah alternatif coba olah keju unik campur ayam bumbu pribadi suka mes fire wings level bumbu keju kuat dahsyat pedas level rasa coba level mantap,positif,positif,positif,ya,ya
121,train,kacamata patah galau juga,kacamata patah galau,negatif,negatif,negatif,ya,ya
122,train,"restauran alas daun ini adalah pilihan keluarga saya untuk makan siang . kenapa ? selain harga nya yang murah rasanya juga dijamin top ! suasana tempat makan ini setiap saya ku njungi selalu ramai , apa lagi kalau liburan pasti daftar tunggu . keluarga saya memang paling suka makan makanan khas sunda , maklum lidah indonesia hehe kalian bisa memilih menu yang kalian suka .",restauran alas daun pilih keluarga makan siang harga murah jamin top suasana makan ku njungi ramai libur daftar tunggu keluarga suka makan makan khas sunda maklum lidah indonesia hehe pilih menu suka,positif,positif,positif,ya,ya
123,train,"saya ke sini karena mendapat rekomendasi dari teman-teman . kebetulan restoran ini terletak persis di sebrang tempat saya menginap . karena saya sudah makan siang , saya putuskan untuk memesan dessert saja . saya pesan pannacotta , volcano , souffle , chocolate mousse , dan creme brulee . awal nya saya tidak berekspektasi tinggi terhadap hidangan ini . namun setelah mencoba . luar biasa enak ! harga nya pun murah ! sangat dianjurkan !:",rekomendasi teman teman restoran letak persis sebrang inap makan siang putus mes dessert pesan pannacotta volcano souffle chocolate mousse creme brulee berekspektasi tinggi hidang coba harga murah anjur,positif,positif,positif,ya,ya
124,train,saya sih cinta banget produk indonesia .,sih cinta banget produk indonesia,positif,positif,positif,ya,ya
125,train,tolong carikan alamat orang ini . akan saya ajak duel secara jantan pakai samurai . dia telah menghina ibu ku yang paling aku cinta dan hormati .,tolong cari alamat ajak duel jantan pakai samurai hina ku cinta hormat,negatif,negatif,negatif,ya,ya
126,train,pemandangan super . udara sejuk wilayah khas bandung atas . dingin-dingin empuk . : tempat yang sangat romantis dan eksotis . indah sekali . kualitas makanan juga enak .,pandang super udara sejuk wilayah khas bandung dingin dingin empuk romantis eksotis indah kualitas makan,positif,positif,positif,ya,ya
127,train,atmosphere di sini biasa saja tapi pelayanan mereka cukup bagus . tempat nya cukup sempit apalagi kalau sudah ramai . saya paling suka yamien asin nya dan bakso nya . untuk harga pas dan cocok .,atmosphere layan bagus sempit ramai suka yamien asin bakso harga pas cocok,positif,positif,positif,ya,ya
128,train,cinta deh sama lucinta luna orang nya baik dan ramah,cinta deh lucinta luna ramah,positif,positif,positif,ya,ya
129,train,orang islam dari indonesia apa punya hak istimewa macam cina rasis di sini tidak ya ? ingin tahu saja . gregetan lama-lama sama cina parasit,islam indonesia hak istimewa cina ras gregetan cina parasit,negatif,negatif,negatif,ya,ya
130,train,"pertama saya diajak oleh teman-teman saya nih nongkrong dikira tempat ini bakal menguras dompet saya secara nama nya aja dah eatbos . tapi pas sampai gila saya suka nih tempat , harga nya itu lho bikin saya betah di sini secara makana nya hanya 15 ampe 20 ribu an kakak untuk sekelas kafe , di mana lagi coba kita menemukan kayak gini . apalagi kalau buat nongkrong harus coba .",ajak teman teman nih nongkrong uras dompet nama aja dah eatbos pas gila suka nih harga lho bikin betah makana ampe ribu an kakak kelas kafe coba temu kayak gin nongkrong coba,positif,positif,positif,ya,ya
131,train,kalau ahok tidak ditangkap maka kami di aceh akan pergi ke jakarta untuk memotong kepala rezim yahudi ini dan seluruh cina yang ada di aceh kami potong leher nya .,ahok tangkap aceh pergi jakarta potong kepala rezim yahudi cina aceh potong leher,negatif,negatif,negatif,ya,ya
132,train,"sudah dua kali kami mengunjungi restoran ini untuk makan malam , suasana nya romantis , dingin dan makanan nya pun enak .",unjung restoran makan malam suasana romantis dingin makan,positif,positif,positif,ya,ya
133,train,"bisa melihat bandung dari sini . pemandangan nya benar-benar juara . makanan nya jempol 4 tangan sama kaki , jadi enak dan so deliciosooo",bandung pandang juara makan jempol tangan kaki so deliciosooo,positif,positif,positif,ya,ya
134,train,"bisa jadi tempat buat menunggu keberangkatan xtrans , karena letak nya hanya beda 1 rumah dengan bale xtrans .",tunggu berangkat xtrans letak beda rumah bale xtrans,positif,positif,positif,ya,ya
135,train,"gizi termasuk restoran dan kafe yang punya gaya tersendiri , tempat ini menjadi ajang panggung bagi pemusik kafe , tempat ini tidak terlalu ramai , suasana nya juga tenang . waktu tahun 80 an . tiap malam ada live musik . masakan nya juga enak ,",gizi restoran kafe gaya sendiri ajang panggung musik kafe ramai suasana tenang waktu tahun an malam live musik masakan,positif,positif,positif,ya,ya
